Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24
2025/1/17,8:52:50,-2743929.644,4701330.468,3312907.322,5,12,8.5219,14.3478,6.99,-5.6237,9.2726,-5.7614,0,0,6.18228,-2.20839,-2.58949,0.29437,0.62745,0.2989,-0.12247,0.39781,-0.18568
2025/1/17,8:52:51,-2743927.317,4701329.444,3312905.607,5,11,12.4121,15.1711,8.1775,-8.7221,10.339,-8.4554,0,0,0.03083,0.09888,0.01228,0.47844,0.64455,0.34123,-0.26546,0.42718,-0.31076
2025/1/17,8:52:52,-2743928.416,4701334.972,3312907.334,5,11,12.4123,15.1746,8.1776,-8.7256,10.3408,-8.4556,0,0,-0.16689,0.02636,0.03775,0.47846,0.64467,0.3412,-0.26556,0.42722,-0.31074
2025/1/17,8:52:53,-2743925.157,4701338.525,3312908.33,5,11,12.4124,15.1781,8.1778,-8.729,10.3427,-8.4559,0,0,-0.12435,0.04863,0.02768,0.47847,0.6448,0.34117,-0.26567,0.42726,-0.31073
2025/1/17,8:52:54,-2743923.131,4701341.88,3312908.891,5,11,12.4126,15.1816,8.1779,-8.7325,10.3446,-8.4562,0,0,0.16245,-0.12875,-0.09252,0.47849,0.64492,0.34114,-0.26578,0.4273,-0.31072
2025/1/17,8:52:55,-2743942.27,4701358.63,3312921.413,5,12,8.9217,12.9032,5.5895,-2.6876,7.6977,-4.4713,0,0,-0.05871,0.10259,-0.01252,0.30103,0.54079,0.20132,0.24512,0.29291,0.07674
2025/1/17,8:52:56,-2743943.354,4701360.617,3312923.116,5,12,8.9213,12.9055,5.5898,-2.6931,7.6991,-4.4715,0,0,-0.14249,-0.06825,-0.00242,0.30101,0.54091,0.20135,0.24506,0.29299,0.07671
2025/1/17,8:52:57,-2743944.799,4701361.521,3312923.714,5,12,8.9209,12.9078,5.5901,-2.6986,7.7005,-4.4716,0,0,-0.12447,-0.15104,-0.03226,0.301,0.54103,0.20138,0.245,0.29306,0.07667
2025/1/17,8:52:58,-2743945.491,4701363.995,3312924.472,5,12,8.9205,12.9101,5.5903,-2.7041,7.7018,-4.4718,0,0,-0.11745,-0.01399,0.01555,0.30099,0.54116,0.20141,0.24493,0.29314,0.07664
2025/1/17,8:52:59,-2743946.322,4701363.225,3312924.227,5,12,8.9201,12.9124,5.5906,-2.7096,7.7032,-4.4719,0,0,-0.00843,-0.38015,-0.15248,0.30097,0.54128,0.20144,0.24487,0.29321,0.07661
2025/1/17,8:53:00,-2743947.509,4701361.632,3312923.513,5,12,8.9197,12.9147,5.5908,-2.715,7.7046,-4.4721,0,0,-0.12615,-0.00275,0.04231,0.30096,0.5414,0.20147,0.2448,0.29329,0.07657
2025/1/17,8:53:01,-2743948.431,4701358.611,3312921.635,5,12,8.9193,12.9171,5.5911,-2.7205,7.706,-4.4722,0,0,0.08666,0.11397,0.03615,0.30095,0.54152,0.2015,0.24474,0.29336,0.07654
2025/1/17,8:53:02,-2743947.657,4701358.785,3312922.292,5,12,8.9189,12.9194,5.5914,-2.7259,7.7073,-4.4724,0,0,-0.03451,0.07424,0.00572,0.30093,0.54164,0.20153,0.24468,0.29344,0.07651
2025/1/17,8:53:03,-2743948.073,4701358.436,3312921.991,5,12,8.9185,12.9217,5.5916,-2.7313,7.7087,-4.4725,0,0,-0.05418,-0.12835,-0.00748,0.30092,0.54177,0.20157,0.24461,0.29351,0.07647
2025/1/17,8:53:04,-2743929.013,4701341.212,3312909.162,5,11,12.4143,15.2168,8.1794,-8.7669,10.3631,-8.4592,0,0,0.13157,-0.07718,-0.08921,0.47865,0.64618,0.34086,-0.26687,0.42772,-0.31059
2025/1/17,8:53:05,-2743928.977,4701340.37,3312909.119,5,11,12.4145,15.2203,8.1796,-8.7704,10.365,-8.4595,0,0,-0.02217,-0.05887,-0.04046,0.47866,0.64631,0.34083,-0.26698,0.42776,-0.31057
2025/1/17,8:53:06,-2743929.527,4701339.823,3312908.65,5,11,12.4146,15.2238,8.1797,-8.7738,10.3669,-8.4597,0,0,-0.07568,0.10241,0.04836,0.47868,0.64643,0.3408,-0.26709,0.4278,-0.31056
2025/1/17,8:53:07,-2743925.805,4701338.277,3312908.114,5,11,12.4148,15.2274,8.1799,-8.7772,10.3687,-8.46,0,0,-0.08247,-0.06429,0.04233,0.47869,0.64656,0.34077,-0.2672,0.42784,-0.31055
2025/1/17,8:53:08,-2743924.14,4701339.08,3312908.002,5,11,12.415,15.2309,8.1801,-8.7807,10.3706,-8.4603,0,0,-0.19489,0.00033,0.03184,0.47871,0.64668,0.34074,-0.26731,0.42788,-0.31054
2025/1/17,8:53:09,-2743926.533,4701339.734,3312908.462,5,11,12.4152,15.2344,8.1802,-8.7841,10.3724,-8.4606,0,0,-0.01556,-0.24164,-0.12323,0.47872,0.64681,0.34071,-0.26742,0.42792,-0.31052
2025/1/17,8:53:10,-2743927.896,4701339.574,3312908.749,5,11,12.4153,15.238,8.1804,-8.7875,10.3743,-8.4609,0,0,-0.09347,-0.22509,-0.00825,0.47874,0.64694,0.34069,-0.26753,0.42797,-0.31051
2025/1/17,8:53:11,-2743928.819,4701338.332,3312908.766,5,11,12.4155,15.2415,8.1805,-8.791,10.3761,-8.4612,0,0,0.10919,-0.28062,-0.12877,0.47875,0.64706,0.34066,-0.26764,0.42801,-0.3105
2025/1/17,8:53:12,-2743927.774,4701336.69,3312907.985,5,11,12.4157,15.245,8.1807,-8.7944,10.378,-8.4615,0,0,0.23635,-0.52953,-0.23788,0.47877,0.64719,0.34063,-0.26775,0.42805,-0.31048
2025/1/17,8:53:13,-2743926.412,4701332.34,3312906.884,5,11,12.4158,15.2486,8.1808,-8.7978,10.3799,-8.4618,0,0,0.04811,-0.12296,-0.0599,0.47879,0.64732,0.3406,-0.26786,0.42809,-0.31047
2025/1/17,8:53:14,-2743925.32,4701334.82,3312907.69,5,11,12.416,15.2521,8.181,-8.8013,10.3817,-8.4621,0,0,-0.07955,-0.25848,-0.09511,0.4788,0.64744,0.34057,-0.26796,0.42813,-0.31046
2025/1/17,8:53:15,-2743925.137,4701335.428,3312908.398,5,11,12.4162,15.2557,8.1811,-8.8047,10.3836,-8.4624,0,0,0.22931,-0.21345,-0.15153,0.47882,0.64757,0.34055,-0.26807,0.42817,-0.31045
2025/1/17,8:53:16,-2743922.982,4701328.157,3312906.275,5,11,12.4163,15.2592,8.1813,-8.8081,10.3854,-8.4627,0,0,-0.07651,-0.12652,-0.09917,0.47883,0.6477,0.34052,-0.26818,0.42822,-0.31043
2025/1/17,8:53:17,-2743922.161,4701324.851,3312904.737,5,11,12.4165,15.2628,8.1814,-8.8116,10.3873,-8.4629,0,0,0.16497,-0.21276,-0.14286,0.47885,0.64783,0.34049,-0.26829,0.42826,-0.31042
2025/1/17,8:53:18,-2743921.011,4701321.387,3312903.225,5,11,12.4167,15.2663,8.1816,-8.815,10.3891,-8.4632,0,0,-0.07396,-0.24288,-0.06276,0.47887,0.64795,0.34046,-0.2684,0.4283,-0.31041
2025/1/17,8:53:19,-2743919.559,4701317.643,3312902.389,5,11,12.4169,15.2699,8.1817,-8.8184,10.391,-8.4635,0,0,-0.00073,0.12256,0.02341,0.47888,0.64808,0.34043,-0.26851,0.42834,-0.3104
2025/1/17,8:53:20,-2743917.372,4701317.027,3312901.751,5,11,12.417,15.2734,8.1819,-8.8218,10.3929,-8.4638,0,0,-0.30873,0.50019,0.3052,0.4789,0.64821,0.3404,-0.26862,0.42838,-0.31038
2025/1/17,8:53:21,-2743916.197,4701312.073,3312900.188,5,11,12.4172,15.277,8.182,-8.8253,10.3947,-8.4641,0,0,0.01089,0.17164,0.07572,0.47891,0.64834,0.34038,-0.26873,0.42843,-0.31037
2025/1/17,8:53:22,-2743918.879,4701312.059,3312900.189,5,11,12.4174,15.2805,8.1822,-8.8287,10.3966,-8.4644,0,0,-0.24953,0.06992,0.14503,0.47893,0.64846,0.34035,-0.26884,0.42847,-0.31036
2025/1/17,8:53:23,-2743920.255,4701311.748,3312900.485,5,11,12.4175,15.2841,8.1823,-8.8321,10.3984,-8.4647,0,0,0.02302,0.15435,0.05973,0.47894,0.64859,0.34032,-0.26895,0.42851,-0.31035
2025/1/17,8:53:24,-2743919.284,4701310.131,3312899.651,5,11,12.4177,15.2876,8.1825,-8.8355,10.4003,-8.465,0,0,0.09139,-0.29359,-0.08332,0.47896,0.64872,0.34029,-0.26906,0.42855,-0.31033
2025/1/17,8:53:25,-2743919.359,4701309.419,3312899.835,5,11,12.4179,15.2912,8.1826,-8.8389,10.4021,-8.4652,0,0,0.00913,0.16161,0.05148,0.47898,0.64885,0.34026,-0.26917,0.42859,-0.31032
2025/1/17,8:53:26,-2743919.709,4701307.564,3312899.394,5,11,12.418,15.2947,8.1828,-8.8424,10.404,-8.4655,0,0,-0.12438,-0.01637,0.02058,0.47899,0.64897,0.34024,-0.26928,0.42864,-0.31031
2025/1/17,8:53:27,-2743945.017,4701332.878,3312917.775,5,12,8.9091,12.9779,5.598,-2.859,7.7419,-4.4763,0,0,-0.14439,-0.08692,-0.00051,0.3006,0.54473,0.20232,0.24305,0.29533,0.07564
2025/1/17,8:53:28,-2743941.948,4701331.238,3312916.27,5,12,8.9087,12.9803,5.5983,-2.8642,7.7433,-4.4764,0,0,-0.03549,0.1755,0.12216,0.30059,0.54486,0.20235,0.24298,0.29541,0.0756
2025/1/17,8:53:29,-2743941.037,4701329.903,3312915.591,5,12,8.9083,12.9827,5.5985,-2.8694,7.7447,-4.4766,0,0,-0.11249,-0.29876,-0.12531,0.30057,0.54498,0.20238,0.24292,0.29548,0.07557
2025/1/17,8:53:30,-2743942.667,4701326.738,3312914.605,5,12,8.9079,12.985,5.5988,-2.8746,7.7461,-4.4768,0,0,0.10017,0.28234,0.03126,0.30056,0.54511,0.20241,0.24285,0.29556,0.07553
2025/1/17,8:53:31,-2743940.023,4701324.322,3312912.709,5,13,7.0925,12.9417,5.4174,-1.558,7.6474,-3.5241,0,0,-0.05154,0.0163,0.03964,0.24147,0.53583,0.20176,0.20224,0.29277,0.05206
2025/1/17,8:53:32,-2743940.549,4701323.161,3312912.207,5,13,7.0924,12.9439,5.4178,-1.565,7.6487,-3.5246,0,0,0.07404,0.07571,0.00412,0.24147,0.53597,0.20179,0.2022,0.29285,0.05202
2025/1/17,8:53:33,-2743930.447,4701308.635,3312902.395,5,12,8.5399,14.4683,7.0054,-5.7619,9.3385,-5.7923,0,0,0.04141,-0.10295,-0.09309,0.2954,0.63219,0.29832,-0.12704,0.39927,-0.18622
2025/1/17,8:53:34,-2743932.047,4701305.897,3312901.708,5,12,8.5403,14.4711,7.0058,-5.7651,9.34,-5.793,0,0,-0.00161,0.09095,0.01744,0.29542,0.6323,0.2983,-0.12714,0.3993,-0.18623
2025/1/17,8:53:35,-2743931.885,4701306.816,3312901.268,5,12,8.5407,14.4739,7.0061,-5.7683,9.3416,-5.7937,0,0,0.08362,0.05172,-0.01375,0.29545,0.63242,0.29829,-0.12725,0.39933,-0.18624
2025/1/17,8:53:36,-2743922.861,4701321.378,3312903.507,5,11,12.4197,15.3304,8.1842,-8.8765,10.4225,-8.4684,0,0,-0.19706,0.01576,0.06056,0.47915,0.65025,0.33996,-0.27037,0.42906,-0.31018
2025/1/17,8:53:37,-2743933.683,4701308.966,3312903.204,5,12,8.5415,14.4796,7.0068,-5.7747,9.3446,-5.7952,0,0,0.03224,0.03535,0.0197,0.29549,0.63264,0.29826,-0.12746,0.3994,-0.18627
2025/1/17,8:53:38,-2743934.238,4701308.402,3312903.75,5,12,8.5419,14.4824,7.0072,-5.7778,9.3462,-5.7959,0,0,-0.02206,0.01067,-0.00001,0.29552,0.63275,0.29825,-0.12756,0.39944,-0.18628
2025/1/17,8:53:41,-2743921.493,4701306.644,3312900.009,5,13,7.0384,14.4896,6.9091,-5.7052,9.3385,-5.2847,0,0,0.09976,-0.09265,-0.05971,0.21458,0.62973,0.29524,-0.172,0.40295,-0.1618
2025/1/17,8:53:42,-2743921.422,4701306.289,3312900.193,5,13,7.0391,14.4925,6.9095,-5.7082,9.34,-5.2857,0,0,-0.05255,0.17387,0.11058,0.2146,0.62984,0.29523,-0.17209,0.40298,-0.16183
2025/1/17,8:53:43,-2743920.71,4701308.463,3312900.124,5,13,7.0399,14.4953,6.9099,-5.7112,9.3415,-5.2867,0,0,-0.00539,-0.11138,0.01429,0.21462,0.62995,0.29522,-0.17217,0.40301,-0.16185
2025/1/17,8:53:44,-2743918.653,4701307.364,3312899.06,5,13,7.0406,14.4981,6.9104,-5.7142,9.343,-5.2878,0,0,-0.01571,0.02775,0.01887,0.21464,0.63007,0.29521,-0.17225,0.40304,-0.16188
2025/1/17,8:53:45,-2743917.812,4701305.042,3312897.679,5,13,7.0414,14.501,6.9108,-5.7172,9.3445,-5.2888,0,0,-0.07881,0.16571,0.06965,0.21466,0.63018,0.2952,-0.17234,0.40307,-0.16191
2025/1/17,8:53:46,-2743917.437,4701307.174,3312898.587,5,13,7.0421,14.5038,6.9112,-5.7202,9.346,-5.2898,0,0,0.09171,0.36742,0.12157,0.21468,0.63029,0.29519,-0.17242,0.40311,-0.16193
2025/1/17,8:53:47,-2743916.891,4701309.028,3312899.037,5,13,7.0429,14.5066,6.9117,-5.7231,9.3475,-5.2908,0,0,0.06358,0.26831,0.03115,0.2147,0.6304,0.29518,-0.1725,0.40314,-0.16196
2025/1/17,8:53:48,-2743913.602,4701305.363,3312896.862,5,13,7.0436,14.5095,6.9121,-5.7261,9.349,-5.2918,0,0,0.16783,0.08077,-0.03624,0.21472,0.63051,0.29517,-0.17258,0.40317,-0.16199
2025/1/17,8:53:49,-2743913.928,4701304.337,3312896.516,5,13,7.0443,14.5123,6.9125,-5.7291,9.3506,-5.2928,0,0,-0.02872,0.10199,0.15153,0.21474,0.63063,0.29516,-0.17267,0.4032,-0.16201
2025/1/17,8:53:50,-2743913.855,4701304.275,3312897.568,5,13,7.0451,14.5151,6.9129,-5.7321,9.3521,-5.2939,0,0,0.01164,0.19229,0.04257,0.21476,0.63074,0.29514,-0.17275,0.40324,-0.16204
2025/1/17,8:53:51,-2743912.958,4701304.568,3312897.123,5,13,7.0458,14.518,6.9134,-5.7351,9.3536,-5.2949,0,0,0.06018,-0.48194,-0.19839,0.21479,0.63085,0.29513,-0.17283,0.40327,-0.16207
2025/1/17,8:53:52,-2743913.609,4701304.165,3312896.707,5,13,7.0466,14.5208,6.9138,-5.738,9.3551,-5.2959,0,0,0.04208,0.18861,0.07843,0.21481,0.63096,0.29512,-0.17292,0.4033,-0.16209
